CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,CH14,CH15_COD,CH16_COD,PP03C,PP04B_COD,PP06H,PP07A,AÑO,CAT_OCUP,PP07H,informal,EMPLEO,edad2,CH12,CH13,educ,ingreso_total_familiar,horastrab,ix_tot
2.0,30.0,2.0,1.0,6.0,1.0,0.0,696.25,,,,1.0,8003.0,0.0,1.0,2005,3.0,2.0,1,,900.0,7.0,1.0,17.0,2643076.4,,4
1.0,43.0,2.0,1.0,4.0,1.0,0.0,750.0,,417.0,,1.0,5503.0,1.0,0.0,2005,1.0,0.0,0,,1849.0,4.0,1.0,,2847120.0,48.0,4
2.0,39.0,2.0,1.0,4.0,1.0,0.0,750.0,,,,1.0,5503.0,1.0,0.0,2005,1.0,0.0,0,,1521.0,4.0,1.0,,2847120.0,,4
2.0,51.0,2.0,4.0,4.0,1.0,0.0,216.66666666666666,,,,1.0,8501.0,0.0,4.0,2005,3.0,2.0,1,,2601.0,4.0,1.0,,616876.0,,3
2.0,66.0,4.0,4.0,3.0,1.0,0.0,190.0,0.0,74.0,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,4356.0,4.0,2.0,,360635.2,3.0,2
2.0,33.0,5.0,4.0,2.0,1.0,0.0,190.0,,6.0,,2.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,1089.0,2.0,1.0,6.0,360635.2,,2
2.0,54.0,3.0,1.0,4.0,1.0,0.0,750.0,,,,1.0,7502.0,0.0,6.0,2005,3.0,1.0,0,,2916.0,4.0,1.0,,1423560.0,35.0,2
2.0,54.0,3.0,4.0,1.0,1.0,0.0,450.0,3.0,70.0,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,2916.0,2.0,2.0,3.0,427068.0,66.0,1
1.0,55.0,2.0,4.0,2.0,1.0,0.0,370.0,,,,1.0,4500.0,0.0,0.0,2005,1.0,0.0,0,,3025.0,2.0,1.0,6.0,1755724.0,42.0,5
2.0,53.0,2.0,4.0,2.0,1.0,0.0,370.0,,70.0,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,2809.0,2.0,1.0,6.0,1755724.0,,5
1.0,27.0,2.0,1.0,2.0,1.0,0.0,370.0,,,,1.0,2601.0,0.0,4.0,2005,3.0,1.0,0,,729.0,2.0,1.0,6.0,1755724.0,,5
1.0,47.0,2.0,12.0,6.0,1.0,0.0,625.0,,,,1.0,7401.0,2.0,0.0,2005,2.0,0.0,0,,2209.0,7.0,1.0,17.0,2372600.0,45.0,4
2.0,40.0,2.0,12.0,6.0,1.0,0.0,625.0,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,1600.0,6.0,1.0,15.0,2372600.0,,4
1.0,51.0,2.0,4.0,5.0,1.0,0.0,562.5,3.0,,,1.0,2900.0,0.0,0.0,2005,1.0,0.0,0,,2601.0,6.0,2.0,15.0,2135340.0,50.0,4
2.0,48.0,2.0,4.0,5.0,1.0,0.0,562.5,4.0,,,1.0,5303.0,0.0,0.0,2005,2.0,0.0,0,,2304.0,7.0,2.0,16.0,2135340.0,,4
2.0,29.0,5.0,4.0,5.0,1.0,0.0,800.0,0.0,74.0,,1.0,7403.0,0.0,0.0,2005,2.0,0.0,0,,841.0,7.0,2.0,12.0,759232.0,47.0,1
1.0,32.0,2.0,1.0,6.0,1.0,0.0,1650.0,,,,2.0,8501.0,0.0,5.0,2005,3.0,1.0,0,,1024.0,7.0,1.0,17.0,3131832.0,,2
1.0,47.0,2.0,1.0,5.0,1.0,0.0,740.4,5.0,,,1.0,1100.0,0.0,5.0,2005,3.0,1.0,0,,2209.0,7.0,2.0,17.0,3513346.08,40.0,5
2.0,43.0,2.0,1.0,6.0,1.0,0.0,740.4,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,1849.0,6.0,1.0,15.0,3513346.08,,5
1.0,51.0,2.0,4.0,3.0,1.0,0.0,152.5,4.0,,,1.0,5002.0,0.0,0.0,2005,2.0,0.0,0,,2601.0,4.0,2.0,,578914.4,20.0,4
2.0,49.0,2.0,4.0,2.0,1.0,0.0,152.5,,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,2401.0,2.0,1.0,6.0,578914.4,,4
1.0,49.0,2.0,1.0,3.0,1.0,0.0,937.5,3.0,,,1.0,1100.0,0.0,6.0,2005,3.0,1.0,0,,2401.0,4.0,2.0,,3558900.0,60.0,4
1.0,27.0,5.0,1.0,6.0,1.0,0.0,937.5,,,,1.0,7502.0,0.0,5.0,2005,3.0,1.0,0,,729.0,7.0,1.0,17.0,3558900.0,,4
1.0,47.0,2.0,1.0,2.0,1.0,0.0,153.33333333333334,,70.0,,0.0,5002.0,0.0,6.0,2005,3.0,1.0,0,,2209.0,2.0,1.0,6.0,873116.7999999999,0.0,6
2.0,17.0,5.0,1.0,3.0,1.0,0.0,153.33333333333334,1.0,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,289.0,5.0,2.0,10.0,873116.7999999999,,6
1.0,37.0,2.0,1.0,6.0,1.0,0.0,921.6,,,,1.0,8501.0,0.0,0.0,2005,1.0,0.0,0,,1369.0,7.0,1.0,17.0,4373176.32,,5
1.0,35.0,2.0,1.0,6.0,1.0,0.0,921.6,,,,1.0,5501.0,0.0,5.0,2005,3.0,1.0,0,,1225.0,7.0,1.0,17.0,4373176.32,,5
2.0,26.0,2.0,1.0,4.0,1.0,0.0,921.6,,,,1.0,5304.0,0.0,5.0,2005,3.0,1.0,0,,676.0,4.0,1.0,,4373176.32,,5
1.0,26.0,2.0,1.0,3.0,1.0,0.0,313.3333333333333,5.0,,,1.0,6003.0,0.0,5.0,2005,3.0,1.0,0,,676.0,4.0,2.0,,892097.6,60.0,3
2.0,23.0,2.0,1.0,5.0,1.0,0.0,313.3333333333333,3.0,,,1.0,9201.0,0.0,5.0,2005,3.0,1.0,0,,529.0,7.0,2.0,15.0,892097.6,,3
1.0,55.0,2.0,1.0,2.0,1.0,0.0,225.71428571428572,,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,3025.0,2.0,1.0,6.0,1499483.2,35.0,7
2.0,53.0,2.0,1.0,2.0,1.0,0.0,225.71428571428572,,,,1.0,5307.0,0.0,0.0,2005,2.0,0.0,0,,2809.0,2.0,1.0,6.0,1499483.2,,7
2.0,26.0,5.0,4.0,5.0,1.0,0.0,225.71428571428572,2.0,,,1.0,7404.0,0.0,3.0,2005,3.0,2.0,1,,676.0,7.0,2.0,14.0,1499483.2,,7
2.0,23.0,5.0,4.0,5.0,1.0,0.0,225.71428571428572,1.0,,,1.0,5303.0,0.0,0.0,2005,4.0,0.0,1,,529.0,7.0,2.0,13.0,1499483.2,,7
2.0,19.0,5.0,1.0,5.0,1.0,0.0,225.71428571428572,0.0,,,1.0,5303.0,0.0,0.0,2005,4.0,0.0,1,,361.0,7.0,2.0,12.0,1499483.2,,7
1.0,44.0,4.0,4.0,2.0,1.0,0.0,200.0,,70.0,,1.0,4500.0,0.0,0.0,2005,2.0,0.0,0,,1936.0,2.0,1.0,6.0,569424.0,30.0,3
1.0,23.0,5.0,4.0,3.0,1.0,0.0,200.0,2.0,,,1.0,4500.0,0.0,2.0,2005,3.0,2.0,1,,529.0,4.0,2.0,,569424.0,,3
1.0,45.0,2.0,1.0,6.0,1.0,0.0,58.333333333333336,,,,1.0,1505.0,0.0,6.0,2005,3.0,1.0,0,,2025.0,7.0,1.0,17.0,332164.0,72.0,6
1.0,37.0,2.0,4.0,3.0,1.0,0.0,220.0,3.0,,,1.0,5004.0,0.0,0.0,2005,2.0,0.0,0,,1369.0,4.0,2.0,,1043944.0,60.0,5
1.0,27.0,2.0,4.0,3.0,1.0,0.0,71.42857142857143,3.0,,,0.0,5503.0,0.0,2.0,2005,3.0,2.0,1,,729.0,4.0,2.0,,474520.0,0.0,7
1.0,30.0,2.0,1.0,3.0,1.0,0.0,128.57142857142858,2.0,,,1.0,101.0,0.0,5.0,2005,3.0,1.0,0,,900.0,4.0,2.0,,854136.0,,7
1.0,50.0,2.0,1.0,2.0,1.0,0.0,750.0,,,,1.0,6003.0,0.0,6.0,2005,3.0,1.0,0,,2500.0,2.0,1.0,6.0,1423560.0,44.0,2
1.0,24.0,1.0,1.0,4.0,1.0,0.0,466.6666666666667,,6.0,,1.0,2900.0,0.0,5.0,2005,3.0,1.0,0,,576.0,4.0,1.0,,1328656.0,60.0,3
2.0,24.0,1.0,1.0,6.0,1.0,0.0,466.6666666666667,,,,1.0,7403.0,0.0,4.0,2005,3.0,2.0,1,,576.0,6.0,1.0,15.0,1328656.0,,3
1.0,39.0,2.0,4.0,4.0,1.0,0.0,566.6666666666666,,,,1.0,5001.0,0.0,5.0,2005,3.0,2.0,1,,1521.0,4.0,1.0,,1613368.0,55.0,3
2.0,37.0,2.0,4.0,5.0,1.0,0.0,566.6666666666666,2.0,,,2.0,1504.0,0.0,0.0,2005,2.0,0.0,0,,1369.0,6.0,2.0,14.0,1613368.0,,3
2.0,45.0,2.0,1.0,5.0,1.0,0.0,740.0,3.0,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,2025.0,6.0,2.0,15.0,3511448.0,,5
1.0,44.0,2.0,1.0,6.0,1.0,0.0,740.0,,,,1.0,1400.0,0.0,0.0,2005,1.0,0.0,0,,1936.0,7.0,1.0,17.0,3511448.0,,5
1.0,38.0,2.0,4.0,3.0,1.0,0.0,150.0,0.0,,,1.0,4500.0,0.0,3.0,2005,3.0,2.0,1,,1444.0,4.0,2.0,,569424.0,45.0,4
1.0,39.0,5.0,4.0,1.0,1.0,0.0,33.333333333333336,0.0,,42.0,1.0,5305.0,0.0,0.0,2005,2.0,0.0,0,,1521.0,2.0,2.0,0.0,94904.0,,3
2.0,50.0,3.0,1.0,2.0,1.0,0.0,150.0,,,,1.0,5306.0,0.0,6.0,2005,3.0,1.0,0,,2500.0,2.0,1.0,6.0,284712.0,30.0,2
1.0,46.0,2.0,1.0,4.0,1.0,0.0,525.0,,,,1.0,5303.0,0.0,0.0,2005,1.0,0.0,0,,2116.0,4.0,1.0,,1992984.0,60.0,4
2.0,40.0,2.0,1.0,6.0,1.0,0.0,525.0,,,,1.0,8004.0,0.0,6.0,2005,3.0,1.0,0,,1600.0,6.0,1.0,15.0,1992984.0,,4
2.0,67.0,1.0,1.0,2.0,1.0,0.0,370.0,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,4489.0,2.0,1.0,6.0,1053434.4,33.0,3
1.0,68.0,1.0,1.0,1.0,1.0,0.0,370.0,3.0,70.0,,0.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,4624.0,2.0,2.0,3.0,1053434.4,,3
1.0,60.0,1.0,1.0,3.0,1.0,0.0,975.0,3.0,,,1.0,8503.0,0.0,6.0,2005,3.0,1.0,0,,3600.0,4.0,2.0,,1850628.0,35.0,2
2.0,56.0,1.0,1.0,4.0,1.0,0.0,975.0,,,,1.0,8503.0,0.0,6.0,2005,3.0,1.0,0,,3136.0,4.0,1.0,,1850628.0,,2
2.0,48.0,5.0,1.0,6.0,1.0,0.0,2935.0,,,,2.0,2200.0,1.0,0.0,2005,1.0,0.0,0,,2304.0,7.0,1.0,17.0,5570864.8,,2
1.0,43.0,2.0,4.0,3.0,1.0,0.0,320.0,4.0,,,1.0,6003.0,2.0,0.0,2005,2.0,0.0,0,,1849.0,4.0,2.0,,1822156.7999999998,45.0,6
1.0,19.0,5.0,4.0,3.0,1.0,0.0,320.0,1.0,,,1.0,5503.0,0.0,5.0,2005,3.0,2.0,1,,361.0,4.0,2.0,,1822156.7999999998,,6
1.0,17.0,5.0,4.0,3.0,1.0,0.0,320.0,1.0,,,1.0,5503.0,0.0,3.0,2005,3.0,2.0,1,,289.0,5.0,2.0,10.0,1822156.7999999998,,6
2.0,38.0,1.0,1.0,4.0,1.0,0.0,250.0,,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,1444.0,4.0,1.0,,949040.0,,4
1.0,40.0,2.0,2.0,4.0,1.0,0.0,750.0,,,,1.0,5303.0,0.0,0.0,2005,1.0,0.0,0,,1600.0,4.0,1.0,,2847120.0,74.0,4
2.0,39.0,2.0,2.0,3.0,1.0,0.0,750.0,4.0,,,1.0,5307.0,0.0,0.0,2005,4.0,0.0,1,,1521.0,4.0,2.0,,2847120.0,,4
1.0,22.0,5.0,2.0,3.0,1.0,0.0,750.0,2.0,,,1.0,5303.0,0.0,0.0,2005,4.0,0.0,1,,484.0,4.0,2.0,,2847120.0,,4
2.0,46.0,5.0,1.0,5.0,1.0,0.0,765.0,1.0,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,2116.0,7.0,2.0,13.0,1452031.2,25.0,2
2.0,45.0,5.0,1.0,4.0,1.0,0.0,765.0,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,2025.0,4.0,1.0,,1452031.2,,2
1.0,54.0,3.0,4.0,1.0,1.0,0.0,400.0,3.0,,,1.0,5310.0,0.0,0.0,2005,2.0,0.0,0,,2916.0,2.0,2.0,3.0,379616.0,70.0,1
1.0,35.0,1.0,4.0,4.0,1.0,0.0,450.0,,58.0,,1.0,3601.0,0.0,5.0,2005,3.0,2.0,1,,1225.0,4.0,1.0,,1281204.0,40.0,3
2.0,31.0,1.0,4.0,4.0,1.0,0.0,450.0,,,,1.0,8501.0,0.0,5.0,2005,3.0,2.0,1,,961.0,4.0,1.0,,1281204.0,,3
1.0,52.0,2.0,1.0,3.0,1.0,0.0,349.0,4.0,,,2.0,2200.0,0.0,5.0,2005,3.0,1.0,0,,2704.0,4.0,2.0,,993644.88,57.0,3
2.0,60.0,2.0,1.0,4.0,1.0,0.0,349.0,,208.0,,1.0,8501.0,0.0,0.0,2005,2.0,0.0,0,,3600.0,4.0,1.0,,993644.88,,3
1.0,53.0,4.0,1.0,2.0,1.0,0.0,425.0,,,,1.0,4500.0,0.0,3.0,2005,3.0,2.0,1,,2809.0,2.0,1.0,6.0,806684.0,18.0,2
1.0,24.0,5.0,1.0,5.0,1.0,0.0,980.0,4.0,,,1.0,6401.0,0.0,4.0,2005,3.0,1.0,0,,576.0,7.0,2.0,16.0,930059.2,55.0,1
2.0,39.0,1.0,4.0,1.0,1.0,0.0,90.0,0.0,,,1.0,5306.0,0.0,2.0,2005,3.0,2.0,1,,1521.0,2.0,2.0,0.0,427068.0,50.0,5
1.0,59.0,1.0,4.0,2.0,1.0,0.0,90.0,,,,1.0,4500.0,0.0,0.0,2005,2.0,0.0,0,,3481.0,2.0,1.0,6.0,427068.0,,5
1.0,29.0,2.0,2.0,5.0,1.0,0.0,750.0,0.0,,,1.0,4500.0,0.0,2.0,2005,3.0,1.0,0,,841.0,7.0,2.0,12.0,2847120.0,43.0,4
2.0,26.0,2.0,2.0,5.0,1.0,0.0,750.0,1.0,,,0.0,5306.0,0.0,6.0,2005,3.0,1.0,0,,676.0,7.0,2.0,13.0,2847120.0,,4
1.0,48.0,2.0,1.0,4.0,1.0,0.0,650.0,,6.0,,0.0,6004.0,0.0,0.0,2005,2.0,0.0,0,,2304.0,4.0,1.0,,3084380.0,0.0,5
2.0,47.0,2.0,1.0,6.0,1.0,0.0,650.0,,,,0.0,6004.0,0.0,0.0,2005,2.0,0.0,0,,2209.0,6.0,1.0,15.0,3084380.0,,5
1.0,20.0,5.0,1.0,4.0,1.0,0.0,650.0,,,,1.0,3609.0,0.0,0.0,2005,2.0,0.0,0,,400.0,5.0,1.0,12.0,3084380.0,,5
2.0,19.0,5.0,1.0,4.0,1.0,0.0,650.0,,,,1.0,5304.0,0.0,4.0,2005,3.0,1.0,0,,361.0,5.0,1.0,12.0,3084380.0,,5
2.0,31.0,3.0,4.0,6.0,1.0,0.0,500.0,,,,2.0,7402.0,0.0,0.0,2005,2.0,0.0,0,,961.0,7.0,1.0,17.0,949040.0,42.0,2
2.0,38.0,3.0,1.0,2.0,1.0,0.0,427.5,,,,1.0,5303.0,0.0,6.0,2005,3.0,1.0,0,,1444.0,2.0,1.0,6.0,1622858.4,,4
1.0,45.0,3.0,1.0,2.0,1.0,0.0,400.0,,,,1.0,5303.0,0.0,6.0,2005,3.0,1.0,0,,2025.0,2.0,1.0,6.0,1138848.0,84.0,3
1.0,20.0,5.0,1.0,5.0,1.0,0.0,400.0,3.0,,,1.0,6402.0,0.0,4.0,2005,3.0,2.0,1,,400.0,7.0,2.0,15.0,1138848.0,,3
1.0,44.0,1.0,4.0,2.0,1.0,0.0,56.666666666666664,,,,1.0,2800.0,0.0,0.0,2005,2.0,0.0,0,,1936.0,2.0,1.0,6.0,322673.6,8.0,6
2.0,51.0,1.0,4.0,3.0,1.0,0.0,56.666666666666664,1.0,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,2601.0,4.0,2.0,,322673.6,,6
2.0,41.0,3.0,1.0,3.0,1.0,0.0,266.6666666666667,5.0,,,1.0,7406.0,0.0,5.0,2005,3.0,1.0,0,,1681.0,4.0,2.0,,759232.0,48.0,3
2.0,36.0,5.0,1.0,2.0,1.0,0.0,266.6666666666667,,,,1.0,5303.0,0.0,5.0,2005,3.0,1.0,0,,1296.0,2.0,1.0,6.0,759232.0,,3
1.0,36.0,2.0,4.0,4.0,1.0,0.0,530.0,,,,1.0,7409.0,0.0,2.0,2005,3.0,2.0,1,,1296.0,4.0,1.0,,2011964.7999999998,48.0,4
2.0,33.0,2.0,4.0,5.0,1.0,0.0,530.0,2.0,,,1.0,3609.0,2.0,0.0,2005,2.0,0.0,0,,1089.0,7.0,2.0,14.0,2011964.7999999998,,4
1.0,48.0,3.0,4.0,2.0,1.0,0.0,150.0,,,,2.0,5002.0,0.0,0.0,2005,2.0,0.0,0,,2304.0,2.0,1.0,6.0,1281204.0,,9
2.0,57.0,3.0,2.0,2.0,1.0,0.0,346.0,,70.0,,2.0,9500.0,0.0,0.0,2005,3.0,1.0,0,,3249.0,2.0,1.0,6.0,656735.6799999999,16.0,2
1.0,28.0,5.0,4.0,5.0,1.0,0.0,346.0,1.0,70.0,,1.0,6402.0,0.0,3.0,2005,3.0,2.0,1,,784.0,7.0,2.0,13.0,656735.6799999999,,2
1.0,37.0,5.0,4.0,3.0,1.0,0.0,394.0,2.0,,,1.0,1505.0,0.0,5.0,2005,3.0,1.0,0,,1369.0,4.0,2.0,,1869608.7999999998,,5
1.0,33.0,5.0,4.0,3.0,1.0,0.0,394.0,0.0,,,1.0,4500.0,0.0,5.0,2005,3.0,2.0,1,,1089.0,4.0,2.0,,1869608.7999999998,,5
2.0,32.0,5.0,4.0,2.0,1.0,0.0,394.0,,,,2.0,5306.0,1.0,0.0,2005,2.0,0.0,0,,1024.0,2.0,1.0,6.0,1869608.7999999998,,5
2.0,30.0,5.0,4.0,2.0,1.0,0.0,394.0,,,,1.0,5306.0,1.0,0.0,2005,2.0,0.0,0,,900.0,2.0,1.0,6.0,1869608.7999999998,,5
1.0,60.0,2.0,1.0,2.0,1.0,0.0,356.6666666666667,,,,1.0,6301.0,0.0,6.0,2005,3.0,1.0,0,,3600.0,2.0,1.0,6.0,1015472.7999999999,40.0,3
2.0,56.0,2.0,1.0,2.0,1.0,0.0,356.6666666666667,,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,3136.0,2.0,1.0,6.0,1015472.7999999999,,3
2.0,30.0,5.0,2.0,5.0,1.0,0.0,356.6666666666667,0.0,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,900.0,6.0,2.0,12.0,1015472.7999999999,,3
1.0,45.0,3.0,1.0,6.0,1.0,0.0,590.0,,,,1.0,8009.0,0.0,6.0,2005,3.0,2.0,1,,2025.0,7.0,1.0,17.0,1119867.2,,2
1.0,51.0,2.0,1.0,2.0,1.0,0.0,197.4,,,,1.0,4500.0,1.0,0.0,2005,2.0,0.0,0,,2601.0,2.0,1.0,6.0,936702.48,40.0,5
2.0,24.0,5.0,4.0,2.0,1.0,0.0,197.4,,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,576.0,2.0,1.0,6.0,936702.48,,5
1.0,38.0,2.0,1.0,5.0,1.0,0.0,775.0,4.0,,,1.0,101.0,0.0,0.0,2005,1.0,0.0,0,,1444.0,7.0,2.0,16.0,2942024.0,72.0,4
2.0,31.0,2.0,1.0,6.0,1.0,0.0,775.0,,,,1.0,5305.0,0.0,6.0,2005,3.0,1.0,0,,961.0,7.0,1.0,17.0,2942024.0,,4
1.0,63.0,2.0,1.0,3.0,1.0,0.0,583.3333333333334,3.0,,,1.0,2800.0,0.0,6.0,2005,3.0,1.0,0,,3969.0,4.0,2.0,,1660820.0,48.0,3
2.0,32.0,5.0,1.0,6.0,1.0,0.0,583.3333333333334,,,,1.0,2000.0,0.0,0.0,2005,2.0,0.0,0,,1024.0,6.0,1.0,15.0,1660820.0,,3
1.0,30.0,5.0,1.0,3.0,1.0,0.0,300.0,2.0,70.0,,1.0,2900.0,0.0,5.0,2005,3.0,1.0,0,,900.0,4.0,2.0,,854136.0,,3
2.0,46.0,5.0,4.0,5.0,1.0,0.0,200.0,1.0,38.0,,1.0,9500.0,0.0,6.0,2005,3.0,2.0,1,,2116.0,6.0,2.0,13.0,189808.0,40.0,1
2.0,44.0,2.0,4.0,2.0,1.0,0.0,96.0,,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,1936.0,2.0,1.0,6.0,455539.19999999995,18.0,5
1.0,51.0,2.0,4.0,2.0,1.0,0.0,96.0,,,,1.0,6004.0,0.0,5.0,2005,3.0,2.0,1,,2601.0,2.0,1.0,6.0,455539.19999999995,,5
1.0,42.0,2.0,1.0,6.0,1.0,0.0,660.0,,,,2.0,8003.0,0.0,6.0,2005,3.0,1.0,0,,1764.0,7.0,1.0,17.0,1252732.8,35.0,2
2.0,44.0,2.0,1.0,4.0,1.0,0.0,660.0,,,,2.0,9302.0,0.0,0.0,2005,2.0,0.0,0,,1936.0,4.0,1.0,,1252732.8,,2
2.0,44.0,5.0,1.0,6.0,1.0,0.0,465.0,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,1936.0,6.0,1.0,15.0,882607.2,,2
2.0,54.0,4.0,4.0,2.0,1.0,0.0,255.0,,,,1.0,5503.0,0.0,6.0,2005,3.0,2.0,1,,2916.0,2.0,1.0,6.0,1210026.0,16.0,5
2.0,30.0,2.0,1.0,3.0,1.0,0.0,255.0,2.0,,,1.0,5503.0,0.0,6.0,2005,3.0,2.0,1,,900.0,4.0,2.0,,1210026.0,,5
1.0,33.0,2.0,1.0,3.0,1.0,0.0,255.0,3.0,,,2.0,5003.0,0.0,6.0,2005,3.0,1.0,0,,1089.0,4.0,2.0,,1210026.0,,5
1.0,37.0,2.0,1.0,3.0,1.0,0.0,200.0,2.0,,,1.0,2800.0,0.0,5.0,2005,3.0,1.0,0,,1369.0,4.0,2.0,,1138848.0,72.0,6
1.0,24.0,1.0,1.0,4.0,1.0,0.0,350.0,,,,1.0,5306.0,0.0,5.0,2005,3.0,1.0,0,,576.0,4.0,1.0,,664328.0,48.0,2
1.0,34.0,5.0,3.0,6.0,1.0,0.0,675.0,,,,1.0,9109.0,0.0,,2005,3.0,2.0,1,,1156.0,6.0,1.0,15.0,640602.0,20.0,1
2.0,21.0,5.0,4.0,6.0,1.0,0.0,355.6,,,,2.0,8009.0,0.0,4.0,2005,3.0,2.0,1,,441.0,6.0,1.0,15.0,1687393.1199999999,,5
2.0,40.0,1.0,4.0,3.0,1.0,0.0,54.45454545454545,3.0,,,1.0,9309.0,1.0,0.0,2005,2.0,0.0,0,,1600.0,4.0,2.0,,568474.96,28.0,11
1.0,34.0,1.0,4.0,1.0,1.0,0.0,54.45454545454545,2.0,,,1.0,9309.0,1.0,0.0,2005,2.0,0.0,0,,1156.0,2.0,2.0,2.0,568474.96,,11
1.0,40.0,2.0,1.0,2.0,1.0,0.0,225.0,,,,1.0,5501.0,0.0,6.0,2005,3.0,1.0,0,,1600.0,2.0,1.0,6.0,854136.0,50.0,4
2.0,34.0,2.0,1.0,2.0,1.0,0.0,225.0,,,,1.0,1504.0,0.0,0.0,2005,2.0,0.0,0,,1156.0,2.0,1.0,6.0,854136.0,,4
2.0,53.0,5.0,1.0,4.0,1.0,0.0,533.3333333333334,,,,1.0,6303.0,0.0,5.0,2005,3.0,1.0,0,,2809.0,4.0,1.0,,1518464.0,,3
2.0,36.0,5.0,12.0,6.0,1.0,0.0,700.0,,,,1.0,9204.0,0.0,5.0,2005,3.0,1.0,0,,1296.0,7.0,1.0,17.0,2657312.0,,4
1.0,32.0,5.0,2.0,6.0,1.0,0.0,700.0,,,,1.0,7401.0,0.0,4.0,2005,3.0,2.0,1,,1024.0,7.0,1.0,17.0,2657312.0,,4
1.0,29.0,1.0,4.0,2.0,1.0,0.0,62.5,,,,1.0,4500.0,0.0,1.0,2005,3.0,2.0,1,,841.0,2.0,1.0,6.0,237260.0,24.0,4
1.0,52.0,2.0,1.0,6.0,1.0,0.0,200.0,,,,1.0,7401.0,0.0,0.0,2005,1.0,0.0,0,,2704.0,7.0,1.0,17.0,1138848.0,53.0,6
2.0,39.0,3.0,4.0,3.0,1.0,0.0,87.5,0.0,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,1521.0,4.0,2.0,,332164.0,25.0,4
1.0,33.0,1.0,1.0,6.0,1.0,0.0,1375.0,4.0,,,2.0,8003.0,0.0,5.0,2005,3.0,1.0,0,,1089.0,8.0,2.0,21.0,2609860.0,57.0,2
2.0,31.0,1.0,1.0,6.0,1.0,0.0,1375.0,5.0,,,2.0,7300.0,0.0,5.0,2005,3.0,2.0,1,,961.0,8.0,2.0,22.0,2609860.0,,2
1.0,44.0,3.0,1.0,6.0,1.0,0.0,1400.0,,,,1.0,7405.0,0.0,5.0,2005,3.0,1.0,0,,1936.0,7.0,1.0,17.0,1328656.0,105.0,1
2.0,40.0,3.0,4.0,4.0,1.0,0.0,216.0,,74.0,,2.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,1600.0,4.0,1.0,,1024963.2,24.0,5
2.0,44.0,5.0,4.0,4.0,1.0,0.0,216.0,,70.0,,1.0,2900.0,0.0,6.0,2005,3.0,1.0,0,,1936.0,4.0,1.0,,1024963.2,,5
1.0,38.0,2.0,4.0,1.0,1.0,0.0,28.333333333333332,3.0,,,1.0,4500.0,0.0,0.0,2005,2.0,0.0,0,,1444.0,2.0,2.0,3.0,322673.6,47.0,12
2.0,41.0,3.0,1.0,5.0,1.0,0.0,292.0,3.0,,,1.0,7501.0,0.0,5.0,2005,3.0,1.0,0,,1681.0,6.0,2.0,15.0,1385598.4,,5
1.0,25.0,2.0,4.0,4.0,1.0,0.0,62.5,,,,1.0,5310.0,0.0,0.0,2005,2.0,0.0,0,,625.0,4.0,1.0,,237260.0,74.0,4
1.0,49.0,2.0,1.0,3.0,1.0,0.0,296.6666666666667,2.0,,,1.0,9204.0,0.0,3.0,2005,3.0,1.0,0,,2401.0,4.0,2.0,,844645.6,48.0,3
2.0,50.0,3.0,4.0,4.0,1.0,0.0,325.0,,,,1.0,2800.0,0.0,5.0,2005,3.0,1.0,0,,2500.0,4.0,1.0,,1233752.0,44.0,4
1.0,29.0,5.0,4.0,4.0,1.0,0.0,325.0,,,,1.0,8501.0,0.0,4.0,2005,3.0,1.0,0,,841.0,4.0,1.0,,1233752.0,,4
1.0,58.0,1.0,1.0,2.0,1.0,0.0,809.3333333333334,,,,1.0,7404.0,0.0,0.0,2005,2.0,0.0,0,,3364.0,2.0,1.0,6.0,2304269.12,16.0,3
2.0,38.0,1.0,1.0,5.0,1.0,0.0,809.3333333333334,2.0,,,1.0,8009.0,0.0,4.0,2005,3.0,1.0,0,,1444.0,6.0,2.0,14.0,2304269.12,,3
